Time,Solar Power (MW),Diesel Generator Power (MW),Battery Power (MW),Wind Power (MW),Load Profile (MW),Output power (MW),Output power (Sources)
21.4529938721905,0.013535412427707,-0.498528099986738,1,0.508469360053923,1.4,1.508469360053923,Battery Wind
21.4590112283013,0.013525060864203,-0.498479587982753,1,0.50778263390887,1.4,1.50778263390887,Battery Wind
21.4650285844121,0.013522855825589,-0.498623354811433,1,0.50759901055171,1.4,1.50759901055171,Battery Wind
21.4710459405228,0.0135190816756737,-0.498687400942833,1,0.507425505444139,1.4,1.507425505444139,Battery Wind
21.4770632966336,0.0135160105548984,-0.498935994714734,1,0.506940253440156,1.4,1.5069402534401561,Battery Wind
21.4830806527444,0.0135116905866507,-0.498980211338752,1,0.506787182500997,1.4,1.506787182500997,Battery Wind
21.4890980088552,0.013508063506977,-0.499203856565434,1,0.506327963007749,1.4,1.5063279630077488,Battery Wind
21.495115364966,0.0135033367361108,-0.499226535697003,1,0.506213425577576,1.4,1.506213425577576,Battery Wind
21.5011327210768,0.0134993537876924,-0.499429629158095,1,0.505799653036309,1.4,1.5057996530363091,Battery Wind
21.5071500771876,0.0134943679546862,-0.499437338457543,1,0.50573489410117,1.4,1.50573489410117,Battery Wind
21.5131674332984,0.0134901894100768,-0.499628352004556,1,0.505374578927132,1.4,1.505374578927132,Battery Wind
21.5191847894092,0.013485089152203,-0.499628990937727,1,0.505364572397222,1.4,1.505364572397222,Battery Wind
21.5252021455199,0.0134803402770733,-0.499902618889773,1,0.504807150227032,1.4,1.5048071502270322,Battery Wind
21.5312195016307,0.0134757366797863,-0.499799211433399,1,0.505148716656977,1.4,1.505148716656977,Battery Wind
21.5372368577415,0.0134776359317633,-0.500101693810155,1,0.505389891435789,1.4,1.505389891435789,Battery Wind
21.5432542138523,0.0134941751531609,-0.50082384651975,1,0.506565577792101,1.4,1.506565577792101,Battery Wind
21.5492715699631,0.0134698512853144,-0.500039204520948,1,0.506188416420016,1.4,1.506188416420016,Battery Wind
21.5552889260739,0.0134673529465254,-0.49997343794262,1,0.50667607072767,1.4,1.50667607072767,Battery Wind
21.5613062821847,0.0134643979479835,-0.500214265494828,1,0.506456320938996,1.4,1.5064563209389958,Battery Wind
21.5673236382955,0.0134621756176274,-0.500329307621531,1,0.506651607495492,1.4,1.5066516074954919,Battery Wind
21.5733409944063,0.0134535024194319,-0.500568272263647,1,0.505781858367376,1.4,1.505781858367376,Battery Wind
21.579358350517,0.0134512879063602,-0.500676582145397,1,0.505998276586898,1.4,1.505998276586898,Battery Wind
21.5853757066278,0.0134493528735661,-0.501069642120387,1,0.505623698435449,1.4,1.505623698435449,Battery Wind
21.5913930627386,0.0134461330196075,-0.501292769874115,1,0.505512892608721,1.4,1.5055128926087211,Battery Wind
21.5974104188494,0.0134434807121843,-0.501666201326946,1,0.505134827851741,1.4,1.505134827851741,Battery Wind
21.6034277749602,0.0134395848041572,-0.501859787460181,1,0.505025686440805,1.4,1.505025686440805,Battery Wind
21.609445131071,0.0134363005764999,-0.502195383697366,1,0.504658131812875,1.4,1.5046581318128749,Battery Wind
21.6154624871818,0.0134318640473305,-0.502348902793034,1,0.504566623508849,1.4,1.504566623508849,Battery Wind
21.6214798432926,0.013428075859076,-0.502639600103579,1,0.504225350763598,1.4,1.504225350763598,Battery Wind
21.6274971994034,0.013423228255082,-0.502750504348188,1,0.50416242302353,1.4,1.50416242302353,Battery Wind
21.6335145555141,0.0134191243158143,-0.502999999394299,1,0.503854688083196,1.4,1.503854688083196,Battery Wind
21.6395319116249,0.0134135661899265,-0.503165624260065,1,0.50355965060363,1.4,1.50355965060363,Battery Wind
21.6455492677357,0.0134096755647397,-0.503265134461287,1,0.503605759832727,1.4,1.503605759832727,Battery Wind
21.6515666238465,0.0134108643914868,-0.503447221509691,1,0.504098109101695,1.4,1.504098109101695,Battery Wind
21.6575839799573,0.0134274134351989,-0.504305380244129,1,0.505007125363687,1.4,1.505007125363687,Battery Wind
21.6636013360681,0.0134025430779984,-0.503385242937854,1,0.504851011362463,1.4,1.504851011362463,Battery Wind
21.6696186921789,0.0134002793672226,-0.5034435859468,1,0.505037088329303,1.4,1.5050370883293032,Battery Wind
21.6756360482897,0.0133965471690848,-0.503510076360177,1,0.505053463512107,1.4,1.5050534635121071,Battery Wind
21.6816534044005,0.0133944967679342,-0.503728655927406,1,0.504938623441203,1.4,1.504938623441203,Battery Wind
21.6876707605112,0.0133848787254519,-0.503767036219495,1,0.504295545000574,1.4,1.504295545000574,Battery Wind
21.693688116622,0.0133831309987443,-0.503982324977179,1,0.504203727597433,1.4,1.504203727597433,Battery Wind
21.6997054727328,0.01338020283071,-0.504164782184904,1,0.504071700563559,1.4,1.5040717005635589,Battery Wind
21.7057228288436,0.0133775027238666,-0.504493241370743,1,0.503646812848648,1.4,1.503646812848648,Battery Wind
